D8,1381352,0.21487495317821895
D9,718364,0.11174445822999357
L8,312929,0.04867738579529828
D11,274153,0.042645620405709954
D10,240504,0.03741138083498947
L3D6,187807,0.029214146960037532
L9,170553,0.026530216693069382
L2D6,140435,0.02184523861375173
L10,131969,0.02052831768874
D12,105972,0.01648437801386049
L3D7,104751,0.01629444647010437
L4D4,88398,0.013750670438127428
L2D7,83392,0.01297196666413632
D6,74164,0.011536513522628142
L6D3,69612,0.010828431305447256
L6D4,68833,0.010707254669422671
L4D6,61853,0.009621487121988006
L11,60935,0.009478688467468662
L1D7,60283,0.009377267200860151
D6L3,59893,0.009316601105802914
D6L2,56992,0.008865338691031
L7D3,55667,0.008659229521926283
L5D4,52725,0.008201589389468864
L12,50618,0.00787383692206989
L3D8,49407,0.007685460919212672
L5D3,46594,0.007247887264351109
L2D8,44632,0.006942690139986237
L7D4,42850,0.006665492751801627
L6D6,39214,0.006099898080960304
D7L3,36551,0.005685657539582294
L5D6,33811,0.005259439333282726
D5,31842,0.004953153330288621
D7L2,30583,0.004757310731116667
L6D2,30528,0.004748755256172697
L3D5,30318,0.004716088897295723
D14,29460,0.004582623488169801
L1D8,29236,0.004547779372034362
L4D7,27382,0.004259382089377647
L1D9,26160,0.004069294991531636
D7L1,25730,0.004002406732878784
L7D6,23727,0.0036908318908284066
L8D4,22813,0.003548655452668624
L8D3,21109,0.003283591283495462
L13,19856,0.00308868200886285
L14,19567,0.0030437268768845377
L7D2,18897,0.0029395056366580013
D6L4,17819,0.0027718183277562008
L7D1,16538,0.0025725535386066584
L5D7,16393,0.002549998195572557
L2D9,15816,0.0024602434857058236
L3D9,15241,0.0023707998840188705
L6D7,15154,0.00235726667819841
D8L2,14934,0.0023230447784225324
L4D8,14035,0.002183201651611105
D4L4,13372,0.0020800692900138007
L8D6,13279,0.002065602759653998
D8L3,13265,0.002063425002395533
D8L1,12798,0.0019907812424167382
L9D4,12522,0.0019478483136070007
D13,12410,0.0019304262555392812
L9D3,12274,0.0019092708993141932
L8D2,11769,0.001830716083919565
L4D5,10787,0.0016779619676472381
L3D11,10474,0.0016292735375115577
L7D7,10441,0.001624140252545176
L6D8,9880,0.001536874408116688
D7L4,9108,0.0014167866507213355
D7,8865,0.0013789870068779797
L10D4,8743,0.0013600094079113565
D9L1,8742,0.0013598538538214663
L5D8,8663,0.0013475650807201283
L5D5,8520,0.0013253208458658078
L15,8302,0.001291410054269711
L10D3,7429,0.0011556113337954327
L9D6,7309,0.0011369448430085904
L8D1,7101,0.001104589592311397
D6L6,6983,0.0010862342097043352
L2D11,6812,0.0010596344603330849
L1D6L1,6627,0.0010308569537033694
D6L5,6564,0.0010210570460402774
L7D8,6498,0.001010790476107514
D4,6386,0.0009933684180397945
L6,6339,0.0009860573758149478
L9D1,6216,0.0009669242227584345
L3D3L3,5822,0.0009056359113416353
L3D10,5694,0.0008857249878356702
L8D7,5595,0.0008703251329365252
D1L1D1L1D1L1D1L1,5404,0.0008406143017674678
L1D1L1D1L1D1L1D1,5396,0.000839369869048345
L6D5,5280,0.000821325594621064
D3L6,5048,0.0007852370457665021
L7,4970,0.0007731038267550545
D7S1,4893,0.0007611261618334974
L11D4,4878,0.000758792850485142
D1L3D1L3,4856,0.0007553706605075544
L2D10,4776,0.0007429263333163261
L4D9,4644,0.0007223931934507995
D9L3,4631,0.0007203709902822249
L10D6,4586,0.000713371056237159
D5L3,4574,0.0007115044071584748
L1D11,4566,0.000710259974439352
L11D3,4464,0.000694393457270536
D8L4,4425,0.0006883268477648122
D6S2,4230,0.0006579938002361933
L3D4L3,4199,0.0006531716234495924
L9D2,4177,0.0006497494334720046
D9L2,4075,0.0006338829163031886
L8D8,4041,0.0006285940772469167
L3S1D4,3952,0.0006147497632466752
L2D4L2,3936,0.0006122608978084295
D7L5,3917,0.0006093053701005128
L16,3904,0.0006072831669319382
D15,3884,0.0006041720851341312
D4L6,3737,0.0005813056339202493
L7D5,3620,0.0005631058054030779
L1D10,3550,0.0005522170191107533
D3L3D3,3322,0.0005167506866157528
D3L5,3277,0.0005097507525706869
D4L5,3261,0.0005072618871324412
D11L3,3251,0.0005057063462335377
D7L6,3230,0.0005024397103458403
D16,3132,0.0004871954095365857
L1D7L1,3126,0.00048626208499724356
L9D7,3085,0.0004798843673117391
L2D6L2,3037,0.0004724177709970022
D6L7,2950,0.0004588845651765414
L10D2,2941,0.00045748457836752827
D2L6,2934,0.0004563956997382958
L4D11,2869,0.00044628468389542285
L12D4,2788,0.00043368480261430427
L3S1D6,2788,0.00043368480261430427
L2D4L3,2504,0.000389507441085444
L5D9,2494,0.0003879519001865405
L12D3,2487,0.000386863021557308
L3D3L3D3,2484,0.0003863963592876369
L3D6L3,2481,0.0003859296970179659
L3D2L3,2364,0.00036772986850079457
D9S1,2355,0.0003663298816917814
D11L2,2297,0.00035730774447814093
D8S1,2283,0.000355129987219676
L3D12,2240,0.0003484411613543908
L6D9,2220,0.00034533007955658374
L3D3L2,2194,0.00034128567321943455
D7S2,2174,0.0003381745914216275
L10D1,2137,0.0003324190900956844
L4S1D4,2133,0.00033179687373612304
D3L7,2128,0.00033101910328667126
L1D8L1,2061,0.0003205969792640176
D11L1,2036,0.0003167081270167588
D1L7,2031,0.000315930356567307
L7S1,2021,0.0003143748156684035
D6L8,1966,0.00030581934072443405
D5L5,1965,0.0003056637866345437
D8L5,1951,0.0003034860293760788
