S1,@-2341,!-2756,--968,$-1088,&-471,;-573,_-1606, -176,?-73,#-954,*-1046,.-446,~-60,",-54",(-32,)-27,/-66,=-126,+-176,[-15,%-209,\-6,`-12,]-11,^-96,|-3,{-2,}-1
L2,fl-48,pm-33,de-65,lb-40,be-70,bk-28,nh-23,Mn-3,me-916,sb-56,sk-117,ub-19,ny-55,er-135,di-24,wr-73,ct-47,cp-44,ch-156,ne-108,ib-15,bi-21,fr-76,uw-11,lg-18,aq-22,pr-100,bo-27,lh-24,vz-8,sh-155,dc-83,td-24,os-9,JB-5,nd-113,fb-23,rs-75,Cr-10,xx-62,wa-52,ut-37,ck-145,ka-82,lk-34,aw-34,rd-331,ig-11,se-64,IH-4,rk-48,kt-45,st-211,on-61,ss-183,mq-6,vb-19,im-55,kk-69,ks-47,mg-40,mb-70,nt-156,kg-26,kl-49,lc-48,rl-57,gd-19,ku-18,ou-48,ie-29,kp-39,rj-32,nj-44,lt-48,ac-787,sp-77,mu-22,ox-8,ph-80,wp-16,vg-11,ww-32,ee-43,no-97,mm-119,jb-78,sl-53,qs-8,mo-64,cf-25,cc-104,in-84,FS-3,rm-80,xt-17,sr-50,qu-23,dd-88,ty-103,nu-21,al-105,si-27,ag-58,tp-43,ca-176,hk-25,ko-22,ij-14,th-221,cl-52,um-21,ge-32,ah-49,ps-62,ni-28,ak-60,nl-23,Vu-3,MA-6,fc-15,fu-32,We-5,mp-80,mi-44,my-307,Hs-2,ky-35,ll-159,SK-4,ng-134,jg-49,xs-12,es-58,tm-50,hb-22,fe-28,NT-3,bl-72,kL-2,ha-55,re-71,HN-2,JK-3,rr-73,ry-31,zt-11,gt-45,BM-2,tb-46,rv-22,dj-50,Wz-1,go-119,MN-5,vs-18,ab-205,LB-7,Lb-4,ml-44,md-52,cd-51,an-77,dr-90,ia-8,ci-12,wi-16,la-60,mn-35,nb-31,jr-58,Tw-5,et-41,AC-127,kN-2,aa-216,Me-28,ar-87,hm-19,hi-41,gr-124,wk-14,Fd-3,ms-79,jq-10,jd-58,bm-50,JP-5,hg-11,cs-55,up-38,jk-78,he-49,ke-45,Fr-19,am-107,HA-3,as-123,le-33,za-27,gq-1,ed-63,dk-34,fm-20,io-16,gu-23,by-36,lv-17,mk-57,id-28,mr-65,ta-56,sv-19,ir-17,vB-2,uF-1,ok-49,gp-22,tg-24,jh-53,kh-45,BS-3,ws-47,or-32,dA-6,yy-16,nw-24,ap-52,hp-29,tn-31,mj-54,ba-56,ju-23,lm-38,db-67,CB-2,hh-32,jm-75,so-36,qv-7,dp-53,tv-25,pp-54,nc-43,na-71,hs-23,ex-12,jo-49,MM-10,br-109,bg-27,EE-2,rf-19,ad-108,kn-22,po-39,kr-39,gc-25,bb-85,xg-10,AA-11,nk-58,is-46,qb-8,te-54,tc-45,sm-78,tx-29,mx-17,tr-122,Sa-6,JL-7,ru-38,rb-45,jv-11,tw-36,mc-59,bp-27,us-112,mv-21,sf-31,jw-48,tu-19,wm-18,Il-9,Sg-3,cj-48,Za-7,bf-21,Ho-4,to-46,ym-15,az-69,sd-53,hf-12,sc-73,ey-17,PU-2,at-73,eB-3,au-24,ZR-2,sq-11,fs-16,vk-16,ra-52,Ky-2,hr-23,Na-6,Fm-1,ao-14,sP-3,jp-51,oa-7,AY-1,EY-1,LS-7,ur-37,ay-18,Qu-6,va-32,el-41,pa-135,lB-3,jj-97,ce-39,du-26,vi-19,Wl-2,wl-33,ob-13,oo-54,jt-43,ew-31,cH-1,jc-79,nn-72,fg-30,je-31,kc-51,fk-15,ae-31,QT-4,py-22,sj-38,AZ-5,xo-8,vu-9,dm-52,tt-81,rw-33,rt-97,ds-66,sw-72,fh-8,km-47,yh-16,xV-3,dh-34,Mm-7,Ou-2,Ic-1,yf-12,zs-7,BL-4,bc-62,MW-2,gg-42,Sh-14,rg-47,co-47,mw-26,Pa-14,rp-38,nv-21,pk-27,wn-33,lo-25,ve-62,Ys-5,zr-3,ts-51,xy-23,gb-39,JC-11,lu-17,cb-54,bz-13,RE-4,KL-2,bd-60,tj-41,dg-40,QW-11,pt-25,sT-1,nr-21,hn-21,jn-23,it-49,PP-3,ja-56,Vf-1,tk-37,rz-9,da-75,gL-2,LJ-6,PJ-3,aD-3,ec-19,yq-9,tl-29,wf-9,kv-16,nE-3,GA-2,cw-29,Ba-6,sn-37,bh-40,OZ-1,em-36,sa-82,bt-21,Im-4,cn-16,cr-77,ih-36,cu-25,Us-5,jf-33,ti-25,ns-58,ik-13,Al-15,pw-37,ep-26,fi-18,ot-9,gs-36,DW-3,MS-7,ev-32,un-21,js-54,Ih-5,kd-25,wb-24,zu-7,ic-38,SV-1,PD-1,pj-20,LA-5,Ny-3,wj-9,tf-22,av-29,bj-39,ho-27,Kw-3,Ch-27,vr-21,eo-7,RP-2,ji-26,hu-16,YL-2,pv-15,qe-8,Le-9,iv-12,do-33,pd-27,EJ-2,ro-32,ls-37,qq-29,kj-33,RA-10,ff-46,aj-67,ef-17,gz-5,cy-15,wd-28,ip-11,ea-26,op-26,ek-13,Ls-5,ma-108,oc-19,vS-1,qd-2,rc-55,rh-29,wz-1,Am-7,yr-16,lp-41,dz-14,yo-22,jl-53,eV-1,uk-16,Jw-4,eH-5,ya-33,PB-6,hc-20,dv-20,qp-6,ri-20,NJ-3,bs-36,dy-25,kw-19,mt-39,qt-11,df-38,af-27,sy-23,xh-6,we-42,gj-16,LL-4,lw-13,ys-21,Ay-4,lj-18,sE-4,iw-18,ld-38,px-9,ej-20,cF-1,lf-30,qk-8,sW-1,hd-27,tz-16,Ro-4,zi-7,uh-9,pz-15,Ha-4,MV-4,xd-11,Pv-1,ai-25,vd-8,dw-26,yu-18,qU-2,Tj-1,zq-9,pS-1,dE-3,Ju-8,rn-45,ZE-1,vj-14,MB-7,yV-1,yt-23,wV-2,bL-1,Ja-11,wH-1,cS-1,wh-21,dt-32,AS-11,nq-6,gm-27,NA-4,Bt-2,vt-7,pi-22,uu-6,fx-5,om-17,Ma-14,gh-60,Mr-4,fp-8,kb-56,yz-6,QP-1,Aa-20,hT-1,sg-41,TO-2,LC-1,pg-14,Hl-1,pc-17,gl-27,Sw-8,BC-9,ga-47,Hq-3,Re-11,My-28,Eb-5,pb-29,Kn-1,Mv-4,ZY-4,Gd-3,Hp-3,bu-39,PL-3,wv-7,cv-21,xp-16,hl-15,wo-19,nm-24,Un-1,Kg-2,Ed-6,xf-11,ez-23,aN-4,dH-2,fd-19,gi-12,xr-9,gk-23,YQ-2,en-37,hw-8,og-7,Nv-3,eG-4,yd-13,IF-2,LR-4,il-47,ME-29,WD-2,IA-2,rD-6,cm-59,St-13,Pe-6,AL-4,TT-6,qz-4,pl-32,iR-1,pP-1,rN-3,Rb-2,LK-3,Xb-1,jz-14,mf-19,GB-8,Mj-2,vL-3,nK-2,Pm-4,BD-9,Qq-2,vf-5,DG-5,qa-19,MD-11,JO-3,ly-13,UJ-2,BW-3,eb-22,dl-45,zm-5,sZ-1,vp-8,PR-5,Dd-6,Kh-3,EX-8,ft-28,zz-65,mz-17,Ns-4,vv-27,pq-11,Lk-4,Gs-1,UT-5,UZ-3,ol-15,Vz-2,gf-14,eh-14,LF-1,ET-4,qr-5,MK-3,xl-18,vw-10,gw-16,DD-6,cg-21,ue-8,ua-13,mh-40,CL-4,Ra-8,AW-6,gP-2,iz-7,zx-37,Sm-5,Cm-2,dn-18,Co-3,oz-14,yl-6,Ap-9,JJ-7,zw-6,Wq-2,El-2,XM-2,bn-17,IL-4,Lr-5,uc-6,DC-5,HY-4,ED-3,Gr-18,La-5,oh-27,Bb-5,Mi-8,RB-5,gy-34,qn-6,MU-2,qc-6,vh-9,od-9,aB-7,zb-9,AG-8,HD-3,bv-14,jx-6,xj-12,nT-6,xc-14,PH-5,yk-12,Fu-2,Th-14,On-4,Go-10,Mx-2,Pt-1,Od-1,yA-3,Tr-15,tY-5,Lo-4,ZX-3,CQ-3,rY-2,yw-7,qy-4,vq-4,RY-3,ND-3,xq-2,yi-5,DJ-4,NL-7,of-21,Yg-1,CH-6,lr-26,dK-2,SG-9,wu-12,xu-12,eT-6,Gc-1,pe-22,Wr-11,aC-6,IB-2,aE-1,Em-7,CA-9,ql-3,YM-3,ye-9,yH-6,aP-3,QA-3,TK-8,mP-1,UX-2,if-9,MY-10,ze-10,uf-4,FM-2,DA-7,GT-4,yx-7,Uq-1,su-34,zh-5,YP-2,yc-14,eq-6,hv-7,Yy-3,Ca-3,YG-3,Ar-8,oy-2,SN-4,jE-2,AN-8,MJ-6,wg-8,Oh-1,Ki-3,vZ-3,LP-3,An-6,KE-3,fa-31,qw-69,TR-5,TJ-1,ZM-3,fj-11,YZ-2,vx-10,Bl-8,Bm-2,Ig-2,wt-15,fo-10,qH-1,lx-4,gv-9,kq-3,hx-3,FB-2,zl-1,NG-9,Fl-4,JD-6,Fe-5,PQ-1,zy-10,rq-7,IS-4,iP-4,tL-5,DH-4,DE-3,OB-1,oi-7,xn-6,vM-5,SX-4,FA-3,vy-8,Ct-1,NU-2,Iw-5,ix-8,KT-1,BE-7,ax-13,TB-4,Lw-1,Aj-3,fv-8,ow-6,Ks-3,ki-25,SQ-2,YO-2,eg-23,DV-1,iq-6,dL-5,uG-4,Vv-2,hE-3,RN-3,qQ-3,Pq-2,Jc-4,PW-2,oO-3,Nq-1,Pu-6,Pr-12,Ab-18,Zt-1,Vr-3,tD-2,Av-3,Gx-1,jy-7,cT-1,kf-14,gx-8,EV-2,Ag-1,SS-11,Is-2,eD-5,hy-10,BB-4,ul-9,ln-13,AQ-1,ux-4,hA-2,bx-7,Nz-3,np-19,AD-3,TP-1,RG-3,DS-8,lR-1,xi-4,CJ-3,EC-3,Sq-2,Jr-2,Xx-3,Vy-1,dx-8,LW-2,sz-9,RR-2,EM-4,fy-5,Rg-5,nG-2,vl-8,yn-12,LU-2,aM-2,kz-9,NY-7,yv-6,vm-10,qF-2,bw-21,qj-3,xv-6,zd-8,ei-7,UR-2,lz-15,uH-3,oe-7,Ey-3,HE-4,eN-5,Hr-3,uJ-1,wy-13,uV-3,iy-1,uj-10,Nn-2,Qa-3,gY-1,xw-13,Ps-3,ii-12,GM-4,KR-3,XL-4,nf-19,xe-5,VA-3,li-27,ud-8,nz-15,xz-9,vY-6,WU-2,cx-15,kx-3,zp-9,rA-4,rR-4,oj-6,rB-1,BZ-1,LE-5,yG-3,zf-2,xm-4,zg-6,pu-15,mA-5,pR-1,yg-23,eY-1,Nb-5,zk-9,uy-13,wx-12,ht-10,zv-10,qx-8,sL-6,tE-6,Hy-2,vn-4,ui-7,Ty-6,KD-3,pn-2,nL-1,rx-11,qg-4,yB-2,qV-1,sx-10,nx-6,hq-5,eu-6,PA-7,vc-60,Br-13,AP-6,xk-5,Wh-4,yj-10,VM-2,JA-6,gn-17,Yt-1,eM-4,uv-2,AI-1,nU-3,fn-10,qm-10,YW-1,uz-5,oq-4,AH-5,pf-4,qh-4,YD-2,cz-6,fz-8,cq-4,qT-2,hM-2,bY-2,ov-8,NX-3,rM-5,hj-10,GO-8,Xq-2,Jt-4,xE-1,Jz-1,sJ-2,Et-2,KM-6,Up-3,EH-1,wq-10,xa-10,Da-9,CG-1,Do-5,dU-4,KB-6,Vb-1,Ad-6,By-5,Jd-3,lK-2,CR-5,zH-1,Tg-2,Jg-1,gT-1,Uk-1,Tu-3,gH-3,iW-1,bM-3,CK-3,YS-4,Ga-5,JM-8,Ug-1,Rp-3,Ry-4,GE-5,DU-3,FL-2,Di-1,yE-2,aF-3,rH-4,Kj-2,eW-4,AV-3,FK-2,Si-4,En-4,fT-1,cL-3,HO-2,yb-11,TF-2,WE-5,Bd-3,Ac-12,JW-2,nB-2,RO-3,bE-2,LI-3,CE-6,RM-4,TX-1,cG-1,TW-4,FF-7,BO-1,Hi-2,aV-1,fL-3,Lu-3,NN-2,HS-2,GR-2,zA-2,uq-2,Pp-1,Qe-2,AR-3,RS-5,Gf-1,Bk-3,EP-3,zc-2,US-8,ES-3,No-6,Pi-3,Cl-8,TS-1,KI-2,XX-1,SB-3,Dc-1,Su-4,Xj-4,Mp-5,UP-1,dJ-2,Rv-2,SP-3,Lq-3,ug-7,TI-1,Kb-4,Bw-2,TH-3,Tx-2,GD-6,NO-2,iZ-1,SR-8,tF-2,Dn-1,zo-4,Bc-2,CV-2,Dr-5,Uv-2,Tt-3,Xc-1,Op-1,DM-3,tB-1,BJ-3,DR-2,QZ-1,mH-2,dG-2,gI-1,Sc-9,NW-2,SL-3,yF-2,Fz-1,Bo-1,VP-1,Je-11,Se-5,PC-2,qB-2,oS-1,NP-4,yX-2,Yp-1,uZ-4,Vc-1,EA-4,SE-4,DL-5,tC-2,Vl-1,sH-9,Mq-1,aW-3,DN-1,Mz-1,zZ-2,Rk-2,dR-3,Td-2,LG-3,zn-8,Tc-3,wY-3,BT-1,NC-3,Eg-3,Mc-3,GG-2,Li-3,Np-4,AB-10,Yo-4,Lm-2,Qs-5,Ka-6,Hm-3,ML-6,Zb-2,PK-1,Te-4,SU-1,MG-5,BI-1,IT-4,PO-1,zL-2,PM-4,QN-2,Ee-2,UN-1,ZO-1,Sd-3,BY-3,ER-5,Ta-7,WT-1,WB-3,MR-5,Lp-8,sK-4,xb-7,IZ-1,bB-2,Py-4,gR-5,MH-2,Xw-1,Cd-2,fK-1,Df-2,Nj-4,iT-2,RD-6,PN-1,BH-2,cC-1,ST-4,cW-2,ZU-1,SW-6,qA-3,wS-1,Qv-1,gD-3,dW-1,eS-2,Yn-2,iM-1,uo-4,VB-2,Kr-6,cA-1,Wp-1,Zc-1,Dy-2,Cu-2,yU-2,Yz-2,iH-2,LT-2,GU-2,Ko-2,Qg-1,Sp-6,Ek-2,zj-10,Ef-1,eR-5,fQ-1,Yf-2,JS-5,Iy-1,HB-1,Gb-1,IN-2,IC-1,Bu-1,Pl-4,ZS-1,vA-1,CX-2,PE-7,AJ-6,SC-5,rT-2,fw-8,bD-1,Bn-3,Ik-1,zB-1,GL-3,CY-1,FD-3,KO-2,oC-2,NH-1,tS-3,If-1,Yq-1,HX-1,TC-2,Kd-3,jH-2,XN-1,Xu-3,Uw-3,Dp-4,Ml-1,VE-4,tA-4,HJ-3,aJ-2,Bj-1,GH-3,Cn-3,nR-2,qJ-2,DO-1,xM-2,Es-5,XI-1,QO-1,Ss-6,nY-2,Rh-3,FR-1,Ew-1,MP-6,Fs-1,wc-8,CD-1,EQ-1,cE-1,SF-2,TV-1,Ej-2,Tp-2,fA-1,QR-1,Qw-6,Mu-3,Jo-6,Ak-2,pM-5,yR-2,As-7,Nc-2,AK-3,RT-2,EN-3,EK-2,PG-2,BA-5,nF-1,oN-1,WO-1,Ye-1,MC-3,jS-1,xP-1,Tn-2,DP-2,pH-1,Dg-5,PT-1,Gp-1,tP-1,bC-1,iI-1,uW-3,eF-1,CS-1,nS-1,Kt-1,SA-5,EB-2,zO-1,RJ-4,dO-1,EZ-4,XY-2,At-1,GK-2,Rt-1,Sf-1,Kc-3,Yd-1,Pj-3,IQ-1,yN-2,He-4,yW-4,Jv-2,Ea-1,CO-2,Qy-4,EF-2,QY-3,jU-1,Eq-1,WC-1,eQ-4,Af-1,Ri-2,fF-1,aY-1,Rs-4,SJ-2,YT-2,Gg-2,AE-2,Ua-1,nP-3,IU-1,Eh-4,Wm-3,XP-1,WN-3,dN-2,gE-3,sV-4,TE-3,FI-2,nM-1,hN-1,aA-7,zD-1,LO-1,wU-1,Ur-4,Be-5,WR-1,Nk-3,Va-5,UG-1,Zy-1,ZZ-2,To-3,yZ-2,AT-4,iE-1,Uy-4,PS-5,vW-3,Wk-1,QB-1,YY-2,qo-4,rC-3,KU-1,bA-3,KA-2,mM-4,KG-2,ID-1,Vj-1,NS-4,PV-1,yL-1,dq-3,Cv-1,Ru-5,Xy-3,hL-2,jN-1,tU-3,Ne-5,Dk-2,sA-2,AX-2,TA-1,dQ-1,DY-2,xA-1,jT-3,Yw-3,kB-2,Ev-2,jJ-1,CC-3,In-3,zU-2,uP-2,Jy-4,yS-4,sQ-1,Ex-1,Dv-1,Nm-4,SM-2,XE-1,RW-2,WA-2,HP-2,JH-3,Gk-1,UM-2,xB-1,fD-1,bq-3,Um-4,tR-2,lL-1,FE-2,RX-1,sN-9,pE-1,wA-1,Id-2,Yx-1,sY-1,oM-2,UL-2,Uu-1,qO-1,Vm-1,yp-2,EW-1,nN-3,Js-3,DZ-1,OV-2,HU-1,vK-1,Ez-4,yQ-4,XW-1,OM-2,Oo-2,Wt-1,Cf-1,Ah-2,bV-1,yM-2,YN-3,Ws-2,Hu-3,Gu-5,nA-2,Gy-1,WY-2,aG-2,tq-3,VL-1,Ve-1,qE-4,tH-1,Wi-1,ZT-1,dM-1,tW-2,JE-5,mB-2,fq-36,CP-2,Ao-1,Ll-2,zY-2,AF-3,TN-4,zE-4,Ax-2,DK-1,Gt-4,Uz-2,JR-4,Sr-3,IJ-1,qZ-2,pA-1,JY-2,Jm-5,mE-6,JU-4,bU-4,UH-2,BU-2,RH-2,lE-2,Ge-1,wR-3,rQ-3,iu-4,bG-2,SD-4,pC-1,PF-1,Hk-2,rW-2,Md-2,vU-1,fS-2,hz-4,vo-2,Ly-5,uR-4,qi-1,Ds-4,WK-1,Cc-2,CM-3,Uc-1,WP-1,Pw-2,nD-2,hJ-2,vJ-1,mK-1,OO-3,gS-1,QM-1,GW-3,gX-1,BG-2,uS-2,LM-3,Lt-2,wD-1,gQ-2,dD-1,Zz-3,Nl-1,Az-7,aQ-3,qX-1,uX-2,Jq-3,sX-4,rP-2,Lj-2,CU-2,vH-1,Du-4,PY-1,Cb-1,Db-4,JF-1,tK-1,sS-1,Zx-1,AM-4,nV-1,ZP-1,kO-2,Hz-1,mY-1,WI-1,Lc-2,Bp-1,Sn-4,sF-2,rK-1,wW-1,uN-3,Dt-2,Yb-1,QE-3,kJ-1,xD-1,rI-1,OS-2,Wc-2,TY-3,uQ-1,TM-4,qL-2,Nr-1,lP-2,EG-1,Nh-2,XA-3,vT-1,EL-2,HH-3,Yv-3,lD-3,Yh-3,JT-1,XK-1,sC-1,Fa-4,iU-1,aR-1,Jn-1,SI-1,Or-2,zW-1,sM-1,DF-2,JN-2,Aq-3,MO-2,kV-2,NM-3,gN-2,RU-4,uA-1,FT-1,OW-1,qD-1,xQ-1,jY-2,Wy-1,Er-2,ZD-1,nO-2,kI-1,Gl-15,De-1,LN-1,Fh-1,Ng-3,pQ-1,Ii-1,LY-2,uD-1,qP-2,rV-1,oF-1,YH-2,zS-1,lC-1,GN-1,mR-1,Lg-1,FN-1,rE-6,KY-3,kT-1,UB-1,pT-1,MZ-1,DB-2,jO-2,UE-1,ZH-1,Dj-1,Ir-1,ZK-1,QG-2,Gi-4,gA-1,Pn-1,CW-1,VD-1,Mo-3,Uj-1,xW-1,zN-1,ZB-1,MI-2,CN-3,jM-2,CZ-1,Ut-2,YU-1,gU-2,Vt-2,UQ-1,Wu-1,TD-1,Dm-3,ZI-2,oG-1,Ud-1,Sy-3,UC-1,WM-1,dY-1,HT-1,oZ-1,Zk-2,zG-1,BR-3,Hv-3,Ms-1,pF-1,Bv-1,FX-3,hR-2,GP-1,Yk-1,eJ-1,RL-1,KC-3,GC-2,MT-3,uE-2,Gn-1,WW-1,Bs-1,pU-1,Nt-4,Ti-1,MX-4,Wa-1,kS-1,VW-2,wM-2,Yj-1,Xe-5,JG-1,iO-1,Mb-3,Vq-1,Zw-2,Sk-3,UD-1,bF-1,RC-1,NE-1,Wj-2,wC-1,Ww-2,nQ-1,Ei-1,Fo-1,WV-2,sB-1,Vs-1,aZ-2,pW-1,Bi-1,yD-1,Ol-1,Jp-1,xH-1,LX-1,oR-1,BN-1,Dq-1,iL-1,Hc-1,KH-1,nH-1,rF-2,LD-1,dB-1,NV-2,Pk-2,iB-2,kH-1,kE-1,YX-1,Vi-3,WH-1,pO-1,BQ-1,xJ-1,fR-3,qN-2,wP-1,CF-1,lV-1,Gw-1,iQ-1,qf-1,Lx-1,Rq-2,Gv-1,rG-1,Rx-2,IW-1,fO-1,Xg-1,HQ-1,cN-2,Zu-1,RV-1,xX-2,Om-1,Dh-1,yT-1,RF-3,yP-1,MF-1,Hn-1,QV-1,yY-1,Mk-1,Ln-2,Ix-1,lM-1,lO-2,aT-2,DT-1,hB-1,HR-2,rS-1,cJ-1,Gm-1,Nu-2,KP-1,Ok-1,Mg-1,jA-3,AO-1,LZ-1,NB-1,fI-1,hU-1,VR-1,pB-1,fB-1,Ts-1,cM-1,RK-1,TU-1,VH-1,Kx-1,aS-1,Ub-1,cD-1,Ae-2,tM-1,tN-1,iK-1,UK-1,FP-2,XR-1,Mf-2,Rr-2,lA-1,KJ-2,eL-1,Aw-1,cQ-1,zJ-1,nW-1,sD-1,VZ-2,vV-1,Ff-1,mU-1,nZ-1,Ph-2,wN-1,rL-1,CT-1,fG-2,Jb-1,Rd-2,Xa-2,Au-1,aX-2,zT-1,Ld-1,oD-1,Mw-2,IV-1,vE-1,UW-1,Xt-1,EU-1,KF-1,rU-1,eZ-1,cO-1,TG-1,HL-1,nX-1,Lz-1,Ym-2,eK-1,Mh-1,Bq-1,GS-1,ZG-1,mW-1,HG-1,dT-1,Xl-1,BV-1,Yu-1,QU-1,Rn-1,TZ-1,BP-1,qM-1,Uo-1,Io-1,SH-1,lq-1,Jj-1,Xs-1,QJ-1,Oy-1,fX-3,Mt-1,dX-2,aH-1,jR-1,Ji-1,rX-1,ON-1,KN-1,Ui-1,nI-1,rO-1,bX-1,Zo-1,RQ-1,Vd-1,kU-1,pL-1,HF-1,wZ-1,iN-1,Jk-1,RI-1,HK-1,Sl-1,FO-1,gO-1,YB-1,Fc-1,gZ-1,hD-1,YV-1,NR-1,cB-1,HM-1,hF-1,cU-1,ZA-1,uT-1,FG-1
D1,0-5663,2-11737,8-4416,3-9544,4-9119,7-5782,1-35478,9-3756,6-3664,5-4695
