D4L8,1124
L6D10,1102
L2D2L2D2,1087
L5D10,1080
L6S2,1075
L17,1064
L1D2L1D2L1D2,1061
L4D4S1,1058
S2,1051
L3D3S2,1051
L4D1L4,1045
L3D7L3,1044
L4D3S1,1040
L3D3L4,1038
L3D3,1028
L4D2L2,1019
L3S1L4,1018
L2D3L2D3,1013
L1D12,1010
L4S1D6,1006
D4L2D4,997
L3D1L3D1,994
L6D1L1,993
L20,991
L3D8L3,986
D7L8,975
L2D8L2,970
D6L9,967
L3D4L4,965
D8L7,964
L2D6S1,960
L1D1L1D1L1D1L1D1L1D1,948
L4D3L4,938
L4S1L4,935
L3S1D8,912
L9D5,910
L4D4L2,902
L8S1D4,892
L6D3S1,886
L12D2,880
D7S3,872
L2D1L5,870
L6S1D6,868
L18,865
,863
L2D2L4,862
D3L9,846
L5S1L3,844
L4D3L4D3,839
D3L4D3,837
L6D4S1,836
L6S1L3,836
D11S1,836
L1D9L1,835
L8S1,825
L3D6L2,824
L4D4L4,820
L3D2L4,806
L1D6L2,802
L7S2,793
L5S1D6,792
L4D4L3,769
L2D5L2,768
L12D1,765
D12L3,763
L8S1D3,754
D1L8,744
L2D4,723
D2L2D4,717
L1D6S1,714
L4D3L1,712
D10L4,709
L5D1L3,707
L3D4L8,705
L4D3,704
L4D2L3,702
L3D7S1,701
L2S1D7,694
L11D6,690
L5D3S1,690
D10S1,689
L4D2L4,684
D6S1L2,674
D3L1D3L1,671
L1S1L3D1L2,665
L7D3S1,665
L2D4L4,663
D4L1D4,662
L9S1,655
D3L3D4,646
L1D1L6,645
L3D3L8,645
L4D12,642
L7D4S1,641
D4L9,637
L1D4L1D4,633
L10D5,630
D4S1D4,629
D4L2D2,626
L5D4S1,624
L2D3L4,622
L6D1L2,617
D6L10,617
L6S1D2,615
S1D7,607
D8L8,605
D2L4D2,603
L7S1D6,597
L7S1L3,595
D2L1D2L1D2L1,592
D1L9,589
D3L3D3L3,588
D4L3D3,587
D8S2,587
L5D3L2,582
D9L5,580
S1D6S1,580
L3D8S1,577
L5D1L4,573
L4,569
D9S2,569
D7S1L3,565
L2D6L3,560
L5S1L4,557
L5D2L1,555
D12L2,554
L3D3S3,554
L6S1D1,552
L3D4S2,550
D7L9,549
S8,545
L5S1D2,539
L2D1L6,537
D3L3D2,533
L9D8,528
L6D1L3,524
L9S1D4,523
L3,522
L7S1D2,518
L3D1L5,517
L2D6L1,517
D4L1D3,514
L3D6L1,510
L2S1D8,510
D11L5,508
L7D1L1,506
D3,503
L13D2,502
L6D2L1,501
D5L6,498
D4L10,494
D6L3S1,494
L5D2L2,491
L3D13,490
L2D4L8,490
L14D2,489
L2D7S1,489
D9L6,483
L9S1D3,482
L1D1L1D1L1D1L1D1L1D1L1D1,481
D4S1L3,480
L5S1L2,479
D6S1L1,479
L11D5,478
L7D1L2,477
L10D7,473
L4D6S1,469
D4L4D4,467
L8D4S1,466
L3D2L3D2,466
L2D4S2,466
L8D3S1,460
L4D4L1,459
D2L3D4,457
L10S1,455
D6L1S1,452
L7S1D1,449
L6S1L4,447
L5D1L1D1,446
D2L2D2L2,444
L4D6L4,440
L5D2L3,435
D4L2D3,432
L4D2L4D2,431
L4D1L5,428
D6L1D1,427
D8L1S1,426
L6D2L2,425
L5D3L3,420
L1D11L1,419
L6D3L1,418
L4S1D7,417
L3S1D5,416
D3L10,415
L6S1L2,412
D9S1L2S1L3,410
L5D3L1,406
D6L2S1,398
L2D8S1,398
D6L3D3,396
D3L3S2,395
L1D7L2,394
L8D1L1,393
L19,393
L2D7L1,391
D7L1D1,390
L3D6S2,388
D7S1L2,386
L3D1L6,386
D4L3D2,385
L2D9L2,385
L1D2L5,384
L4D6L3,381
L1S1D6,380
L3D7L2,379
L6D1S1,379
L5D4L2,376
D6S1D1,373
L4S1L5,371
L8S1D6,368
L13D1,367
L1D7S1,367
L6D6S1,367
D1L1D1L1D1L1D1L1D1L1D1L1,366
L10S1D4,365
D3L2D4,361
D4L11,361
D6S1L4,360
L5D6S1,359
L4D2L2D1,359
S1,355
L4D3S2,355
D6S1D3,353
S2D6,352
L6S3,352
L7S3,351
D1S1D9,350
L5D4L3,350
L3D6L4,350
L6D3L3,350
L2D1L2D1L2D1,346
L8S2,343
D8S1L3,343
L7S1L4,341
D7S1D1,339
L10S1D3,339
L2D14,339
L4D1L2D1,338
L5S1L5,337
L6D4L2,331
D2L9,331
L1D4L3,330
L3S1L5,329
L10D8,328
L1D5L2,328
L3D8L2,327
D12L1,325
L5D4L1,324
S1D8,323
L2S1D5,319
D1S1D6,319
D9L7,314
D3L11,314
D1L3S1L3,313
L3D5L3,313
L9D3S1,313
L2D2L5,313
L4D4S2,313
D12L4,312
L3D9L3,312
L12D6,312
L2D1L7,309
L6D3L2,308
L5S1D7,308
L7S1L2,306
L7D1S1,306
L4D3L8,304
L8S1D1,301
L3S1D3S1L3,300
L1D1L7,300
L2D1L2D1L2,299
L11S1,299
D10L5,297
D6L1D3,297
L2D6S2,296
L2D7L3,294
L2D13,294
L6S1D7,292
L4S1D8,292
D2L3D3,292
L3D4L5,291
L9S2,291
L9D4S1,291
L8D2S1,290
L1D6L3,290
L13D4,289
D3L1D4,286
L8D9,285
D10L6,285
D7L3S1,285
L4D1L4D1,284
D1L3D1L3D1L3,284
L6S1D8,284
D6S1D6,284
L5D2S1,283
L5D3L4,282
D6L2D3,282
L3D2L5,282
L4D2,281
L4D6L2,281
L2D1L4D1,280
L6D4L3,280
L3S1L6,279
L6D11,278
L6D1L4,278
L8S1D2,278
L8S1L3,276
L1D1L1D1L1D3,276
L3D3L5,275
D4L3D1,275
L2S1L5,275
D4S1L4,273
L3S1D9,273
L6D2S1,273
L2D6L4,271
D4S1D2S1D2,270
L5D2,268
S1D7S1,266
D6L2D2,265
L1D1L1D1L1D4,264
L15D1,263
L5D1L5D1,263
L4D3L3D3,261
L2D5L1,259
L1D3L4,259
D5L7,259
L1D1L1D1L1D1L2,257
L5D4L4,257
L3S2,256
D4S4,255
L4D7S1,255
D2L5D2,253
D4L3S1,253
D1L1D6,253
D6L2D1,252
L3S1D11,251
D1L2D1L2D1L2,251
L3D5L2,251
L3S2D3,250
D6L3D4,249
L2D3L5,249
L3D11S1,249
L2D2L6,249
L2D9S1,248
D2L10,247
L2D11L2,247
D1L1D1L1D1L1D2,247
D2L1D2L1D2,246
D4S1D3,246
D3S1D3S1,243
D17,243
L3D9S1,243
L10D3S1,242
D7L2S1,242
L1D6,241
S1D9,241
L7S1D3S1L3,240
D6S4,239
L1D10L1,239
L7D3L2,239
L7D6S1,239
L14D1,238
L6S1D3S1L3,237
D7S1L1,234
L1D2L1D4,233
L6D4S2,232
L6S1L6,232
D8S1L2,232
L4S1L6,231
D2L6D2,231
L7D2S1,230
L7D2L1,229
L12S1,228
L11S1D4,228
D6L3D6,228
L3D4S3,226
L8D1S1,226
L3D5S1,225
D7S1D3,225
D11S2,223
L6D3S2,223
D8L3S1,223
S1L7,222
D3S1D4,221
L4D1L1D1L1,221
L2D8L3,220
L7D3L3,220
D3L3S3,218
D4L1D4L1,217
L1D1L1D1L4,217
L1D3L1D3L1,216
D2L4D4,216
L7S1D8,216
L4D3L5,215
L1D1L8,215
L2D5S1,215
L1D1L1D5,213
D7L1S1,213
S1L3D1L3,212
D1L7D1,212
D9S3,212
L5S3,211
D1L3D4,210
S9,210
L10S2,209
D3L5D3,209
L6D7S1,209
L1D6L1D6,209
D8S3,208
L3D5L1,208
L7S1D7,208
D6S1D2,207
L5D3S2,207
D4L2D4L2,207
L1D1L3D1L2,206
L6S1L5,206
D3L4D4,206
L4D2S2,206
L3D3L6,205
D3L6D3,205
L2D5L3,204
L1D8S1,202
L3D3L4D3,202
L2S1L6,201
L11S1D3,201
L11D7,199
L5D1L5,199
L4D1L1D2,198
L1D1L2D1L3,198
L1D1L1D1L1D1L3,198
L7D1L3,198
L3D7L1,197
L5S1D8,197
L2D4L5,197
D7L3D3,195
L3D3S1L3,193
D6L4S1,193
L7D4L2,193
L4D2L8,193
L3S1L3D4,192
L3S2D4,192
D10S2,192
L2,191
L9D9,191
L4D8S1,191
L3D1L4D1,190
L1D9S1,190
L3D7S2,189
L1D1L1D1L1D1L1D1L1,188
L2D1L2D4,188
D2L11,186
L5D6L3,186
L3D4L6,186
L4D8L4,185
D6L2D4,185
D4L3D4L3,185
L6D4L4,185
D3L2D3L2,184
D2S1D2S1D2,184
D7S1L4,183
L1D13,183
L10D4S1,183
L3D1L1D3,182
L3D7L4,182
L2D8L1,181
L2D1L3D1L1,181
L2D2L2D3,181
D4S1D7,180
L7D3L1,180
L9S1D6,179
L2D1L3D2,179
L5D2L4,179
L7D3S2,178
L8S1L4,178
L2D1L1D4,178
L1D14,177
L3D2L1D4,177
L4D7L3,176
D6L1D2,175
L8D6S1,175
L2S1D9,175
L5D2L5D2,175
L5S1L6,175
L2D5,174
L4S1D5,174
L3D2L2D2,173
D1L10,172
L3S1L4S1L3,172
S1L3D4,172
D3S1L4,172
S1L6S1,171
L4D7L4,171
L2D1L1D1L3,171
L3D1L1D1L2,171
L1D5L1D5,170
L6D1L1D1,170
L3S1L7,169
L7D2L2,169
L1D1L5D1,169
S3D6,168
L4D1L3D1,168
D7L2D3,167
L1D3L1D3L1D3,167
L6D8S1,167
S2D7,167
L3D1L2D1L1,167
D4L12,166
D1L8D1,165
D1S1D1S1D1S1D1S1,165
D9S1L3,165
L7D11,164
D1L1D1L5,164
D6L2D6,163
L3D8S2,163
L3D1L3D4,163
L6D4L1,163
L7D4L3,163
L4D4L5,163
L5D7S1,163
L5D6L2,163
L2D2L3D2,162
L4S1L7,162
L3D1L2D2,162
D3S1D3S1D3,162
L5D3L5,162
D6S1L5,161
L3S1L3D3,161
D3L3,160
L1D8L2,160
L11D4S1,160
L2D10L2,160
D14L2,160
L5D1L2D1,160
L4S2,159
L14D3,159
L9S1D2,158
D2L1D5,157
L11D8,157
L1S1D7,157
L2S1D11,157
L5D2L8,157
D7S4,156
L7D10,156
L5D4L5,156
D8L2S1,156
D4L4D2,155
L8D3L3,155
D3L12,155
L5D4S2,155
L3D11L2,155
D4L3,154
D6S1,154
L2S1L7,154
D10S1L2S1L3,154
L6D2L3,154
L9S1D1,154
L4D8L3,154
L3S1,154
L6D1,153
D5L1D2,153
L3D8L4,153
L12S1D3,153
L6D3L4,153
L2D3L2D1,153
L6D2L4,153
L5D1,152
L4D2L1D1,152
D3L3D6,152
L5S1D5,152
L3D4L2D4,152
D4L5D4,152
L9S1L3,151
D1L1D1L1D1L1D1L1D1,151
D4L4S1,151
D7L2D1,150
L2D11S1,150
L1D4L4,150
L2D3L2D4,150
D4L4D3,150
L1D4L1D4L1,149
D8S1D1,149
D6L1D6,149
D11S1L3,149
L2D7S2,148
L11D3S1,148
L4D6S2,148
L4D3S3,147
L4D2L5,146
S1D8S1,146
D2L4D3,145
L1D1L4D1L1,145
L3D3S1D3,145
L6S1L1,144
L3S1L3S1L3,144
D3L4D2,144
L5S1D3S1L3,143
L2D7L4,143
D4L6D4,143
D1L2D1L4,143
S3,142
L7D4S2,142
L5D2S2,142
D13L3,142
L3S2L3,142
D7L3D4,142
L2D8L4,142
D5L8,141
L3D3L2D3,141
L5S2,141
D1L1D7,140
D3S2D3,140
L4D4L4D4,140
L4D8L2,140
D3L4D1,139
D6S1L6,139
L2D4L6,139
L1,139
L1D4L1D2,139
D6L2S2,139
L1D4L1D2L1D2,138
L8S1L2,138
L8S3,138
D8S1L1,136
D8L1D1,136
L4S4,136
D3S2,136
D9S1D1,136
L3S3D3,136
D12S1,136
L2D2L1D3,135
L9D6S1,135
L3S1D3S1,135
D6L3D1,134
L4D1L6,134
L3D3L1D1,134
L2D1L2D1L3,134
L2D5L2D5,133
S1L7S1,133
D6L1,132
L3D8L1,132
L4S2D4,132
L3D6S3,132
L3D10L3,132
L7D8S1,132
L6S1,131
L7D7S1,131
D2L1D6,131
L3D2L1D2,131
L1D1L1D1L1D5,131
L6S1D5,130
L4D3L6,130
L7D3L4,130
L1D1L2D2L2,129
L3S2D6,129
L8S1D3S1L3,129
L4S2D3,129
L8S1D7,129
L2D1L2D3,129
L5D5L2,129
D3L4S1,128
L3S1D10,128
L5D1S1D1,128
D1L4D3,127
D1L11,127
L8D1L2,127
D4L1D2L1D2L1,127
D9S1L2,126
L4D7L2,126
L1D1L1D6,126
L6D3L6,125
L8D3S2,125
L2S2D4,125
L3D1L1D1L1D1,125
L6D6L2,125
L7D1L4,125
L3S1L2D4,125
L6D1L6D1,124
L1S1L6,124
D6L3D2,124
L8D3L2,124
L1D2L1D2L2,124
L3D3L3D4,124
D2L2D6,123
D7S1D2,123
L5D8S1,123
L8D3L1,122
L4D6L1,122
L1D2L6,121
L7S1L7,121
D1L5D2,121
L7S1L5,121
L6D6L3,121
L3D6L5,121
L7D4L4,121
D8L3D3,121
L5D1L8,121
D1L5D1L1,121
L5D2L5,120
L6S4,120
D6L3S2,120
L9D1S1,120
L2D1L8,120
L13S1,120
L7D2L3,119
L2D8S2,119
L8D7S1,119
L1S1D8,119
D13L2,118
L8D4S2,118
L6D2S2,118
S1L3D6,118
L1D3L5,118
L11S2,118
L2D3L3D3,117
L3D2L6,117
L1D2L1D1L1D2,117
L1D6S2,117
D1L3D1L4,116
D11L3S1,116
L1D1L1D7,116
L1D1L1D1L2D2,116
L1D5L3,116
D4L2,115
S1L4D4,115
L2D4L3D4,115
D5L1D3,115
D5L2D1,115
D1L1D1L1D1L1D3,115
L2D1L3D4,115
L4D4L6,115
D1S1D8,115
L3S1L5S1L3,115
D1L6S1,115
L6D4L6,114
L2D2L3D1,114
L1D4L1D3,114
L6D1S1D1,114
D4S1D1S1D2,114
L14D4,113
L6D6S2,113
L3D2L2D1,113
D6L4D3,113
D4L1D2L1,113
D4L3D6,112
D2L5D4,112
L1D2L7,111
L3D1L2D4,111
L2D1L4D1L2,111
L12D3S1,111
L2D3L6,111
D1L2D5,111
L10D9,111
L1D1L2D4,111
D5S1L3,110
D1L1D1L1D1L3,110
D3L7D3,110
L3S1L3D6,110
D7S1D4,110
S1L8,110
L7S1D5,109
L6D1L5,109
L5D6L5,109
L12D8,109
L6S2D4,109
L7D4L1,109
D4L2S2,109
S1D11,108
L2D1L1D1L1D1L1,108
L1D11S1,108
L5D1L1D1L1,108
L1D1L1D1L3D1,107
L2D3S3,107
L7D1L1D1,107
L8D2L2,107
L9S3,106
L4S1D11,106
D3L1D3L1D3L1,106
D11S1L2,105
L4D1L1D3,105
L3D4L7,105
L6D3S3,105
D4S2,104
L8D4L2,104
D6S1D4,104
L2D4S3,104
L4S1L3D4,103
L1D2L2D2L1,103
L2D2L2D2L2D2,103
L4S1D9,103
D7L1D2,102
L4D5S1,102
D5S1D2,102
D4L1D1L1D1,102
L2S1L2D4,102
D3L1D6,101
L3D1L3D3,101
D8S1L4,101
L9D2S1,101
L1D1L1D1L5,101
D7L2D2,101
L3D3S1D1,101
L6D1L6,101
L4D5L1,101
L2D2L1D1L2,100
L1D15,100
D7L1D3,100
L7S1L6,100
D2L12,100
L3D10S1,100
D19,100
D7L4S1,100
L10S1D2,99
D4L3S2,99
L4D2L2D2,99
L2S1L3D4,99
L10S3,99
L8D4L3,99
S1D9S1,99
D1L4D1L2,98
L10S1D1,98
L5S1L7,98
D9S1L1,98
D5L9,98
D5L2D2,98
L2D3L8,98
D2L5D1,97
L13D6,97
L8D11,97
D2L6D4,97
L7D3S3,96
D2L7D2,96
S4,96
L3D14,96
D1L2D2L2D1,96
L3D11S2,96
D4L7D4,95
L1D2L2D3,95
L2D5L4,95
L3D1L1D1L3,94
L6S1L7,94
L2D9L3,94
D3L1D5,94
L3D6L6,94
L5D6L4,93
D9L3S1,93
L2D3L1D3,93
L5D5S1,93
L6D12,93
D7L2D4,93
L9D1L1,93
L5S1,93
L8D3L4,93
L4S1,92
L3S1L3S1,92
L5D1L6,92
L3D11L1,92
L1D3L1D4,92
L3D3L7,92
D2L3D2L3,92
L1D1L4D2,92
L3S1L3D1,91
L2D2L1D1L1D1,91
D6L4D4,91
L6S2D3,91
L7D6L3,91
L1S1L1D6,91
D9L1S1,91
D9L2S1,91
L10D1S1,91
L6D1L8,91
D6L1D6L1,90
D11L2S1,90
L3S1L2D3,90
D6S6,90
D4S1D1S1D1,90
L2D1L5D1,90
L3D1L3D2,90
D2L4D2L4,89
L8D10,89
L2D3L2D2,89
D3S1D6,89
L4D11S1,89
D3S1L6,89
L3D1L7,89
D11S3,89
L2D1L3D1L2,89
D3S3D3,88
L1D2L3D2,88
L1D7L3,88
L3S1L6S1L3,88
D7S1D7,88
L8D6S2,88
L4D1L7,88
D4S1L5,88
L4S1L2D4,88
L3D4S1D4,88
D3L5D4,88
S10,88
D4L5D3,88
D5L2D3,87
L2D2L3D3,87
D10S1L3,87
L5D1L1D2,87
L2D1L3D3,87
L1D6L8,87
L2D4L7,87
L7S1L1,87
D1L3D3L1,87
S3D7,86
L8D2L1,86
D1L1D1L1D4,86
L3S1D4S1,86
S1L4D3,86
L1D2L1D2L1D1,86
D1L1D1L6,86
L1D12L1,85
L3D7S3,85
L9S1L4,85
S4D4,85
D5S3,85
L7D1S1D1,85
L5D3S3,85
L2D11L3,85
L3D4S1D3S1L3,85
L4D2L6,84
L3D9L2,84
D5S1L2,84
L4D9S1,84
L3D1L2D3,84
L3D2L1D3,84
D4L6D3,84
D6S1L7,84
L2D5L8,84
D14L1,84
L1D2L1D3L1,84
L2D2L2D4,84
L2S1L3D6,84
L3D4S4,84
L2D2L7,84
L15S1,84
D1L2D6,84
D3L6D4,84
L4S1L8,84
D1S1D10,83
L3D1L2D1L2,83
D6L11,83
L1D1L1D1L1D7,83
L4S1L3D3,83
L1D9L2,83
D7L4D3,83
L5D4L6,83
L3D9S2,82
D2L5D3,82
D1L1D1L1D1L4,82
D3L8D3,82
L1D1L1D1L1D1L1D2,82
L2D9L1,82
L4S1L4D1,82
L3D4S1L3,82
L5D7L3,82
L1D7S1L7S1L3,82
L4D4L7,81
L15D3,81
L6S1L8,81
L2D2L2D1L1,81
S1L2D6,81
S1L9,81
D3S1L5,81
L3S1L4D4,81
L8D6L2,81
L5D6S2,81
S1D10,81
L4D1L1D1L1D1,81
L1D1L3D3,80
L1D6L4,80
L3S1L8,80
D4L2D6,80
D8L2D3,80
L5D8L3,80
L7D6L2,80
L1D1L1D2L3,80
L4D5L4,80
L9D3L2,80
L3S1L2D6,80
D1L4D4,79
L3D2L1D1L1,79
L11S1D2,79
L4D7S2,79
D1L4D1L3,79
L6D4S3,79
L1D4L5,79
L2D2L1D4,79
L5D1L1D1L2,78
L9D4S2,78
L12D7,78
D4S1L6,78
D15L1,78
L6D6L4,78
L3S1D4S1L3,78
L5S2D4,78
L3D1L3D1L3D1,78
L4S1L4D4,78
L10D2S1,78
L5D1L1D3,77
L3D1L1D2L1,77
L14S1,77
L10D4S2,77
L2S1,77
D3L13,76
L2D10S1,76
L2D1L2D1L4,76
D6S2L3,76
D1L5D1L3,76
L14D6,76
L3S1L2D2,76
L5D1L3D1,76
L5D12,76
D7L10,75
D1L5D3,75
L2D1L1D1L4,75
L2D4L1D1,75
L4D4S3,75
D1L3D1L2D1,75
L4S2D2,75
D5L1D5L1,75
L9D3S2,75
L2D1L2D1L1D1,75
L2D6L5,75
L1D3L2D2,75
L9D1L2,75
L2S1L8,75
L4S1D3S1L3,75
D6L4D6,75
L4S2D6,75
L12S2,74
L11S1D1,74
D6L5S1,74
L7S4,74
D13L1,74
D2L2D5,74
L2D1L1D2L2,74
L2S2D6,74
L3D1L3D1L1,74
D1L3D2L2,73
L1D1L1D1L1D1,73
D6S2L2,73
D3L2D6,73
L2D6S3,73
L1D3L6,73
L4D2L3D2,73
L2D3L7,73
D1L1D1L1D1L5,73
L10S1L3,73
L2S1L4D4,73
L3D3L2D4,73
D1L1D1L1D1L1D4,73
D1L6D2,73
D8L3D4,73
L1D5,72
D7L3D2,72
L1D1L1D1L1D1L1D1L1D1L1D1L1D1,72
S2D8,72
L5S2D3,72
L3D1L3S1,72
S1L5D4,72
L3D8S3,72
L2D3,71
L1D1L1D1L2D1L1,71
L1D1L1D1L1D1L4,71
L3D1L4D1L1,71
L15D4,71
L2D3S1L3,71
L9S1D3S1L3,71
L1D1L5D1L1,71
D4L1D3L1,71
L4D6L5,71
L7D2S2,71
L2D2L1D2L1,71
L9D11,71
D6L6S1,71
L3S1L3,70
L8D1L3,70
L1D2L2D1L2,70
L2D3L1D2,70
L1D3L2D3,70
L1D1L2D1L4D1,70
D6L1D4,70
L3D3S1D3S1L3,70
L1D1L3D1L3,70
L7S2D3,70
L1D2L1D1L3,70
L8D1L4,70
L2S1L2D6,70
L4D1L2D1L1,70
L6D1L2D1,70
D4L1D1L1D2L1,70
L1D1L1D2L1D2,70
L3D1L1D1L1D1L1,70
L10D10,69
S1D3S1L3,69
L6D1L1D1L1,69
L2D2L4D2,69
S1L4D6,69
D4L1D2L1D2,69
L4D1L1D1L3,69
L11D9,69
L4D5L2,68
L4D5L3,68
D4L8D4,68
D8L9,68
L3S2D7,68
L9D3L3,68
S2D6S2,68
D11L6,68
L7D6S2,68
L2D1L6D1,68
L3D3L2D2,68
L6S1D9,68
S1L3S1L3,67
D5L3D3,67
L3S1L3D2,67
L2D1L1D1L2D1,67
L5S1L8,67
L1D11L2,67
S2L6,67
L5D7L2,67
L3D1L5D1,67
L2D3S1D3,67
D3L3D8,67
D3L3D1L1,67
D2L1D1L1D2L1,67
L3S1D3L3,67
S1L1D6,67
D7S1L5,67
D7L2S2,67
L6D5S1,67
L2S1L3D3,67
L2D9S2,67
L7D2L4,67
L3D2L7,67
S1L3D8,67
L1D1L2D1L2D1,66
D3S3L3,66
D4L3D7,66
D2L3D6,66
L4D1L2D1L2,66
L6D3L5,66
D2L2D1L3,66
D1L6D2L3,66
D4L1D5,66
L2D6L6,66
L10D3S2,66
L2S1L2D3,66
D1L5D1L2,66
S1L8S1,66
L3D3L1D3,66
D8L4S1,66
L4D4L3D4,66
D6L4D2,66
L1D2L1D2L1D2L1,66
L14S2,66
L3D2L8,66
D8S1D2,65
L2D6L2D6,65
L4D3S1D3S1L3,65
L7S2D4,65
S1L6D1,65
L3D4L3D3,65
L1D2L2D1L1D1,65
L2D4L2D3,65
L1S1D9,65
L3D1L1D4,65
L3D2L1D2L1,65
L3D3L2D1,65
D5L1D4,65
L6D8L2,65
D2L2D1L4,65
D1,64
S1L3D4S1,64
D2L1D2L3,64
L3D5L4,64
L1D4L1D3L1,64
L4S1L2D3,64
D7L3S2,64
L3D3S1,64
D1L4D1L4,64
D5L2S1,64
L4D1L1D4,64
L5S1D9,64
D5L2D5,64
L1D1L1D1L6,64
D10S3,64
L9D3L1,64
L9S1L2,64
L12D5,64
D2L13,64
L2D5S2,64
L3D4S1L2,64
D2,63
L1D1L2D1L4,63
L3D1L8,63
L2D11L1,63
L4D3L7,63
D5L1D1L1,63
L2D2L2D2L2,63
L5S1L3D4,63
D1L3D1L3D1,63
L5D4S3,63
L3S3D4,63
D7L3D1,63
L5D6L1,63
L1D2L1D2L1D2L1D2,63
L6D4L5,63
L2D1L4D1L1,63
L4D9L3,62
L1D1L1D1L1D1L1D3,62
L3S6,62
L1D1L6D1,62
L5D3L6,62
L6D6L1,62
L1D1L3D1L1D1,62
L1D2L1D2L1D3,62
L5D8L2,62
D6S1L8,62
L1D1L9,62
D6L5D4,62
L5D1L7,62
L2S1D10,62
D2L6D1,61
L1D1L1D1L1D1S2,61
L3D9L4,61
L4D3S1L3,61
L2D3L4D3L2,61
D2L8D2,61
L1D2L4D1,61
L4D8S2,61
L8D4L1,61
L3D1S1D7,61
D1L2D1L5,61
L3D2,60
D2L2D2L3,60
L1D1L3D4,60
L1D2L3D1L1,60
L8D4L4,60
D7S1L6,60
L1D1L4D1L3,60
D8L2D4,60
L3D1L3D1L2,60
L1D3L3D1,60
L4D1L1D1L2,60
D3L3D7,59
L3D2L4D2,59
L9D4L3,59
L2D12L2,59
D2L1D3L2,59
D3L7D4,59
D1L2D1L2D1L1,59
L11S3,59
L1D8L3,59
D1L12,59
L3D2L2D3,59
L4D3L2D3,59
D1L6D1L1,59
D1L1D1L3D1L1,59
L2D1L1D1L1D2,59
D5L3D1,59
